Date/Time,Latitude,Longitude,PPPP [hPa],TTT [°C],Tilt [deg],Compass bearing [deg]
2020-07-09 10:00:11,81.556813,2.5988,1018,1.875,14,15
2020-07-09 12:00:12,81.548466,2.582743,1019,3.0625,6,277
2020-07-09 14:00:12,81.541946,2.567818,1019,3.5,3,282
2020-07-09 16:00:11,81.536533,2.557988,1019,3.5,2,295
2020-07-09 18:00:12,81.532026,2.534426,1020,3.25,2,304
2020-07-09 20:00:12,81.52968,2.487781,1020,2.625,2,298
2020-07-09 22:00:11,81.527413,2.438266,1019,2.0,2,296
2020-07-10 00:00:12,81.525986,2.396225,1019,1.4375,2,289
2020-07-10 02:00:12,81.52656,2.377878,1018,1.0,2,292
2020-07-10 04:00:11,81.52884,2.38467,1018,0.9375,2,290
2020-07-10 06:00:12,81.529493,2.400143,1017,0.8125,2,296
2020-07-10 08:00:12,81.527013,2.408688,1017,0.8125,2,285
2020-07-10 10:00:11,81.520733,2.399315,1017,1.0625,2,282
2020-07-10 12:00:12,81.512213,2.36789,1017,2.125,2,282
2020-07-10 14:00:12,81.50388,2.319785,1016,2.625,2,284
2020-07-10 16:00:11,81.49656,2.265281,1016,2.0625,2,296
2020-07-10 18:00:12,81.49112,2.203218,1016,1.5,3,284
2020-07-10 20:00:12,81.4876,2.12926,1015,0.9375,3,300
2020-07-10 22:00:11,81.483906,2.046003,1015,0.625,3,296
2020-07-11 00:00:12,81.48044,1.956253,1014,0.625,3,295
2020-07-11 02:00:12,81.477,1.880863,1013,0.5,3,304
2020-07-11 04:00:12,81.473306,1.825031,1012,0.4375,3,298
2020-07-11 06:00:11,81.469333,1.7803,1011,0.375,3,288
2020-07-11 08:00:12,81.463253,1.721575,1010,0.25,3,296
2020-07-11 10:00:12,81.455946,1.639108,1009,0.5,3,300
2020-07-11 12:00:11,81.451826,1.534481,1009,1.3125,3,295
2020-07-11 14:00:12,81.451186,1.423505,1009,1.625,3,295
2020-07-11 16:00:12,81.452973,1.308178,1010,1.4375,3,294
2020-07-11 18:00:11,81.456533,1.206325,1011,0.75,4,287
2020-07-11 20:00:12,81.45744,1.11028,1012,0.625,3,292
2020-07-11 22:00:12,81.45564,0.995176,1012,0.4375,4,302
2020-07-12 00:00:11,81.452266,0.850976,1013,0.3125,4,306
2020-07-12 02:00:12,81.453,0.709663,1014,0.25,4,294
2020-07-12 04:00:12,81.458013,0.628246,1015,0.3125,4,299
2020-07-12 06:00:11,81.46116,0.606193,1016,0.4375,5,303
2020-07-12 08:00:12,81.45964,0.592498,1017,0.75,5,309
2020-07-12 10:00:12,81.454733,0.553788,1018,1.125,5,308
2020-07-12 12:00:11,81.450653,0.4936,1019,1.5,6,313
2020-07-12 14:00:12,81.44932,0.441826,1019,2.0,7,318
2020-07-12 16:00:12,81.44896,0.414953,1020,1.875,8,315
2020-07-12 18:00:11,81.44832,0.406843,1021,1.5,9,318
2020-07-12 20:00:12,81.445813,0.394065,1021,0.9375,9,308
2020-07-12 22:00:12,81.44144,0.358386,1022,0.5625,9,313
2020-07-13 00:00:11,81.43776,0.318345,1022,0.4375,9,309
2020-07-13 02:00:12,81.435533,0.28576,1022,0.625,9,303
2020-07-13 04:00:12,81.434666,0.276948,1023,0.8125,9,305
2020-07-13 06:00:12,81.433546,0.295481,1023,1.6875,10,306
2020-07-13 08:00:11,81.430253,0.314305,1023,3.1875,10,304
2020-07-13 10:00:12,81.425626,0.311326,1024,3.5,12,293
2020-07-13 12:00:12,81.421693,0.294291,1024,4.25,13,296
2020-07-13 14:00:11,81.419106,0.278155,1024,4.1875,13,283
2020-07-13 16:00:12,81.417386,0.272863,1024,3.25,14,283
2020-07-13 18:00:12,81.415773,0.27349,1023,2.75,14,294
2020-07-13 20:00:11,81.413653,0.264891,1023,1.9375,14,278
2020-07-13 22:00:12,81.411666,0.241568,1023,1.25,14,286
2020-07-14 00:00:12,81.4102,0.218675,1023,1.0625,14,287
2020-07-14 02:00:11,81.40832,0.19783,1023,1.25,14,276
2020-07-14 04:00:12,81.40648,0.203196,1023,1.375,14,280
2020-07-14 06:00:12,81.4026,0.225431,1023,1.0,14,278
2020-07-14 08:00:11,81.396653,0.244246,1023,1.1875,14,266
2020-07-14 10:00:12,81.390133,0.249645,1023,1.8125,14,275
2020-07-14 12:00:12,81.38352,0.248986,1022,2.125,14,277
2020-07-14 14:00:11,81.37668,0.253476,1022,2.25,14,279
2020-07-14 16:00:12,81.369293,0.267556,1021,1.875,14,278
2020-07-14 18:00:12,81.361493,0.285173,1020,1.25,14,284
2020-07-14 20:00:11,81.353453,0.288295,1019,0.5,14,279
2020-07-14 22:00:12,81.347093,0.275925,1018,0.125,14,284
2020-07-15 00:00:12,81.342853,0.271073,1018,-0.375,13,281
2020-07-15 02:00:11,81.33856,0.281818,1016,-0.5625,13,289
2020-07-15 04:00:12,81.332386,0.305415,1016,-0.4375,13,267
2020-07-15 06:00:12,81.323613,0.326356,1015,0.3125,14,265
2020-07-15 08:00:11,81.314426,0.333615,1015,1.1875,14,281
2020-07-15 10:00:12,81.307466,0.32835,1014,1.875,14,275
2020-07-15 12:00:12,81.30336,0.316828,1014,3.875,14,267
2020-07-15 14:00:11,81.300346,0.311023,1014,4.5,14,262
2020-07-15 16:00:12,81.29596,0.315363,1014,3.75,14,268
2020-07-15 18:00:12,81.289666,0.324458,1014,3.6875,14,263
2020-07-15 20:00:11,81.282533,0.327303,1015,2.125,14,269
2020-07-15 22:00:12,81.276826,0.317535,1015,1.5,14,268
2020-07-16 00:00:12,81.273173,0.30406,1015,1.0625,14,266
2020-07-16 02:00:11,81.26936,0.296871,1015,0.9375,14,257
2020-07-16 04:00:12,81.26328,0.299295,1015,0.8125,14,280
2020-07-16 06:00:12,81.255226,0.303538,1015,0.8125,14,269
2020-07-16 08:00:12,81.246586,0.304696,1015,1.0625,14,267
2020-07-16 10:00:11,81.238986,0.296683,1015,1.25,14,271
2020-07-16 12:00:12,81.23332,0.281508,1015,1.125,14,264
2020-07-16 14:00:12,81.228053,0.270026,1015,1.4375,14,258
2020-07-16 16:00:11,81.221453,0.268206,1014,0.9375,14,260
2020-07-16 18:00:12,81.212906,0.274571,1014,0.75,14,261
2020-07-16 20:00:12,81.204066,0.27773,1014,0.625,14,250
2020-07-16 22:00:11,81.197253,0.276373,1014,0.3125,14,255
2020-07-17 00:00:12,81.193106,0.277005,1013,0.1875,14,246
2020-07-17 02:00:12,81.189533,0.286295,1013,0.125,14,223
2020-07-17 04:00:11,81.183786,0.31123,1013,0.3125,14,234
2020-07-17 06:00:12,81.175493,0.332886,1013,0.375,14,224
2020-07-17 08:00:12,81.16592,0.344326,1014,1.0,15,226
2020-07-17 10:00:11,81.15752,0.344736,1015,1.4375,15,236
2020-07-17 12:00:12,81.151506,0.342705,1016,2.375,15,226
2020-07-17 14:00:12,81.146813,0.338083,1015,4.3125,15,227
2020-07-17 16:00:11,81.14076,0.342606,1016,3.5625,15,236
2020-07-17 18:00:12,81.131373,0.346625,1016,2.9375,15,218
2020-07-17 20:00:12,81.121533,0.341883,1016,2.0625,15,211
2020-07-17 22:00:11,81.114653,0.341153,1017,1.125,15,204
2020-07-18 00:00:12,81.1098,0.348341,1016,0.3125,14,194
2020-07-18 02:00:12,81.105866,0.370445,1016,0.1875,14,200
2020-07-18 04:00:11,81.098613,0.390871,1016,1.4375,14,187
2020-07-18 06:00:12,81.08656,0.407156,1016,1.75,14,180
2020-07-18 08:00:12,81.073306,0.407481,1016,2.625,14,191
2020-07-18 10:00:11,81.060706,0.411256,1015,3.1875,14,206
2020-07-18 12:00:12,81.0466,0.415698,1015,3.75,14,230
2020-07-18 14:00:12,81.03156,0.400515,1015,4.4375,14,247
2020-07-18 16:00:11,81.013786,0.357193,1014,3.4375,14,255
2020-07-18 18:00:12,80.99652,0.306935,1013,2.9375,14,261
2020-07-18 20:00:12,80.98288,0.253405,1013,1.5,14,253
2020-07-18 22:00:11,80.970026,0.214546,1013,0.8125,14,244
2020-07-19 00:00:12,80.9582,0.180921,1013,0.625,14,254
2020-07-19 02:00:12,80.948773,0.132865,1013,0.6875,14,254
2020-07-19 04:00:12,80.941093,0.07577,1013,0.5625,14,248
2020-07-19 06:00:11,80.931253,0.017268,1013,0.625,14,245
2020-07-19 08:00:12,80.919026,-0.04205,1013,0.9375,14,241
2020-07-19 10:00:12,80.90544,-0.108166,1014,2.0,14,239
2020-07-19 12:00:11,80.892933,-0.183918,1014,2.5,14,239
2020-07-19 14:00:12,80.881773,-0.250205,1014,2.6875,14,243
2020-07-19 16:00:12,80.87332,-0.3023,1015,2.375,14,232
2020-07-19 18:00:11,80.86248,-0.335543,1015,1.875,14,244
2020-07-19 20:00:12,80.847266,-0.36284,1015,1.1875,14,238
2020-07-19 22:00:12,80.83136,-0.386548,1015,0.8125,14,238
2020-07-20 00:00:11,80.8186,-0.409396,1016,0.5,14,249
2020-07-20 02:00:12,80.810653,-0.42885,1016,0.4375,14,244
2020-07-20 04:00:12,80.804853,-0.44232,1016,0.4375,14,250
2020-07-20 06:00:11,80.796466,-0.44762,1016,0.875,14,236
2020-07-20 08:00:12,80.78448,-0.45891,1016,1.375,14,234
2020-07-20 10:00:12,80.770933,-0.485046,1017,1.6875,14,234
2020-07-20 12:00:11,80.75908,-0.518048,1017,2.875,14,238
2020-07-20 14:00:12,80.750333,-0.547466,1017,2.875,14,235
2020-07-20 16:00:12,80.7422,-0.564891,1017,2.125,14,230
2020-07-20 18:00:11,80.73044,-0.565873,1017,1.625,14,237
2020-07-20 20:00:12,80.714106,-0.559536,1017,1.125,13,234
2020-07-20 22:00:12,80.696693,-0.548698,1017,0.5625,13,223
2020-07-21 00:00:11,80.681573,-0.54097,1017,0.5,13,225
2020-07-21 02:00:12,80.67008,-0.537803,1017,0.75,13,237
2020-07-21 04:00:12,80.660373,-0.536791,1016,0.625,13,236
2020-07-21 06:00:11,80.65048,-0.540506,1016,0.9375,13,254
2020-07-21 08:00:12,80.63884,-0.547481,1016,1.75,13,236
2020-07-21 10:00:12,80.623986,-0.562003,1017,3.1875,13,239
2020-07-21 12:00:11,80.609413,-0.59961,1017,3.3125,13,246
2020-07-21 14:00:12,80.599546,-0.639571,1016,3.375,13,221
2020-07-21 16:00:12,80.590106,-0.651855,1016,2.625,13,241
2020-07-21 18:00:11,80.57844,-0.630125,1016,2.125,13,225
2020-07-21 20:00:12,80.561373,-0.606733,1016,1.5625,13,230
2020-07-21 22:00:12,80.54268,-0.606078,1016,1.1875,13,238
2020-07-22 00:00:11,80.52872,-0.607761,1017,0.8125,13,230
2020-07-22 02:00:12,80.52252,-0.601626,1016,0.1875,13,245
2020-07-22 04:00:12,80.52208,-0.576648,1016,0.0625,12,237
2020-07-22 06:00:12,80.519213,-0.551856,1017,1.6875,12,234
2020-07-22 08:00:11,80.5094,-0.537876,1017,2.875,13,232
2020-07-22 10:00:12,80.494746,-0.554278,1017,4.5,14,240
2020-07-22 12:00:12,80.481986,-0.58286,1017,4.875,14,222
2020-07-22 14:00:11,80.473773,-0.600376,1017,5.8125,15,222
2020-07-22 16:00:12,80.46836,-0.588485,1017,4.4375,14,225
2020-07-22 18:00:11,80.458933,-0.549793,1017,3.125,14,217
2020-07-22 20:00:12,80.441053,-0.519473,1018,1.875,14,216
2020-07-22 22:00:12,80.418813,-0.513915,1018,1.0625,13,216
2020-07-23 00:00:11,80.401493,-0.535873,1019,0.5625,14,225
2020-07-23 02:00:12,80.393493,-0.569025,1019,0.0625,14,218
2020-07-23 04:00:12,80.39412,-0.592798,1019,0.25,14,226
2020-07-23 06:00:12,80.394373,-0.581698,1019,0.875,14,218
2020-07-23 08:00:11,80.38552,-0.57221,1019,1.4375,14,213
2020-07-23 10:00:12,80.367986,-0.599511,1019,1.875,14,213
2020-07-23 12:00:12,80.35072,-0.666373,1020,2.1875,14,215
2020-07-23 14:00:11,80.341493,-0.737525,1019,2.6875,14,220
2020-07-23 16:00:12,80.33888,-0.766275,1019,2.25,14,215
2020-07-23 18:00:12,80.33408,-0.739358,1019,1.8125,14,205
2020-07-23 20:00:11,80.32028,-0.712716,1019,1.4375,14,207
2020-07-23 22:00:12,80.298253,-0.708553,1019,1.125,14,213
2020-07-24 00:00:12,80.277386,-0.733855,1019,0.5,14,212
2020-07-24 02:00:11,80.266946,-0.75794,1019,0.4375,14,215
2020-07-24 04:00:12,80.264253,-0.73404,1019,0.5,14,226
2020-07-24 06:00:12,80.260786,-0.669125,1019,0.625,14,246
2020-07-24 08:00:11,80.247506,-0.59835,1020,1.5,14,256
2020-07-24 10:00:12,80.22348,-0.557298,1020,2.25,14,269
2020-07-24 12:00:12,80.197573,-0.561218,1020,2.3125,14,300
2020-07-24 14:00:11,80.178586,-0.586098,1020,3.0,15,313
2020-07-24 16:00:12,80.166733,-0.582508,1020,2.625,15,321
2020-07-24 18:00:12,80.15348,-0.513193,1020,2.0625,15,1
2020-07-24 20:00:11,80.127266,-0.423848,1021,1.4375,15,41
2020-07-24 22:00:12,80.089333,-0.38596,1021,1.0625,15,101
2020-07-25 00:00:12,80.049173,-0.430885,1021,0.875,15,160
2020-07-25 02:00:11,80.0244,-0.527413,1020,0.0,15,208
2020-07-25 04:00:12,80.013626,-0.598123,1020,-0.5625,15,252
2020-07-25 06:00:12,80.006946,-0.613736,1020,-0.1875,15,287
2020-07-25 08:00:12,79.991013,-0.626893,1020,0.875,15,342
2020-07-25 10:00:11,79.965973,-0.669718,1020,1.875,15,11
2020-07-25 12:00:12,79.935866,-0.77507,1020,2.375,15,65
2020-07-25 14:00:12,79.912413,-0.929643,1020,2.75,15,139
2020-07-25 16:00:11,79.900906,-1.07287,1020,2.5625,15,168
2020-07-25 18:00:12,79.896666,-1.158251,1020,1.75,15,196
2020-07-25 20:00:12,79.885866,-1.188878,1020,1.1875,15,246
2020-07-25 22:00:11,79.86736,-1.23928,1020,0.8125,15,266
2020-07-26 00:00:12,79.847173,-1.33795,1020,0.6875,15,275
2020-07-26 02:00:12,79.835426,-1.465465,1020,0.5625,15,281
2020-07-26 04:00:11,79.834213,-1.582403,1020,0.8125,15,273
2020-07-26 06:00:12,79.837493,-1.64628,1021,1.0,15,273
2020-07-26 08:00:12,79.834586,-1.669433,1022,2.0,15,259
2020-07-26 10:00:11,79.8198,-1.693925,1022,3.4375,15,276
2020-07-26 12:00:12,79.79696,-1.752868,1023,6.1875,16,273
2020-07-26 14:00:12,79.777013,-1.8422,1023,7.3125,17,304
2020-07-26 16:00:11,79.764,-1.921456,1022,6.875,6,305
2020-07-26 18:00:12,79.7544,-1.96657,1022,5.125,6,293
2020-07-26 20:00:12,79.74256,-1.975245,1022,3.375,6,281
2020-07-26 22:00:11,79.72324,-1.987745,1022,2.75,6,279
2020-07-27 00:00:12,79.69936,-2.031643,1022,1.6875,6,274
2020-07-27 02:00:12,79.676666,-2.110328,1022,1.4375,6,287
