Date/Time,Latitude,Longitude,TTT [°C],PPPP [hPa],Tilt [deg],Compass bearing [deg],QF pos
2020-05-10 11:00:00,83.85884,12.059305,1025,-10.8125,2,269,0
2020-05-10 13:00:00,83.845333,11.999983,1025,-10.625,2,275,0
2020-05-10 15:00:00,83.831626,11.951496,1025,-10.6875,2,266,0
2020-05-10 17:00:00,83.818653,11.915278,1026,-11.5,2,269,0
2020-05-10 19:00:00,83.805826,11.877625,1026,-12.25,2,268,0
2020-05-10 21:00:00,83.792826,11.832998,1025,-13.0,2,265,0
2020-05-10 23:00:00,83.779573,11.785736,1025,-13.8125,2,271,0
2020-05-11 01:00:00,83.766426,11.746531,1024,-13.875,2,274,0
2020-05-11 03:00:00,83.75364,11.726528,1023,-13.5,2,267,0
2020-05-11 05:00:00,83.740613,11.72426,1022,-13.0625,2,269,0
2020-05-11 07:00:00,83.72668,11.723298,1020,-12.375,2,268,0
2020-05-11 09:00:00,83.711453,11.71757,1019,-11.0625,2,275,0
2020-05-11 11:00:00,83.695546,11.700196,1017,-10.4375,2,275,0
2020-05-11 13:00:00,83.679866,11.676463,1015,-9.375,2,279,0
2020-05-11 15:00:00,83.665066,11.660323,1014,-8.4375,2,276,0
2020-05-11 17:00:00,83.651493,11.647943,1012,-7.9375,2,275,0
2020-05-11 19:00:00,83.640053,11.628178,1012,-7.625,2,272,0
2020-05-11 21:00:00,83.63056,11.600156,1011,-7.375,2,276,0
2020-05-11 23:00:00,83.622853,11.564436,1011,-7.4375,2,277,0
2020-05-12 01:00:00,83.616573,11.528945,1011,-8.1875,2,272,0
2020-05-12 03:00:00,83.611346,11.498138,1011,-7.9375,2,275,0
2020-05-12 05:00:00,83.607373,11.4667,1011,-7.1875,2,273,0
2020-05-12 07:00:00,83.604933,11.4166,1013,-6.4375,2,275,0
2020-05-12 09:00:00,83.604053,11.336081,1014,-5.75,2,277,0
2020-05-12 11:00:00,83.605733,11.238115,1016,-6.125,2,283,0
2020-05-12 13:00:00,83.607,11.142291,1017,-5.5625,2,281,0
2020-05-12 15:00:00,83.604813,11.051715,1018,-5.25,2,282,0
2020-05-12 17:00:00,83.600493,10.938141,1018,-5.25,2,279,0
2020-05-12 19:00:00,83.59388,10.809586,1017,-5.5625,2,276,0
2020-05-12 21:00:00,83.585226,10.659735,1016,-5.8125,2,281,0
2020-05-12 23:00:00,83.57664,10.468565,1013,-6.125,2,276,0
2020-05-13 01:00:00,83.5648,10.246505,1011,-5.8125,2,280,0
2020-05-13 03:00:00,83.555733,9.98918,1009,-4.8125,2,282,0
2020-05-13 05:00:00,83.548226,9.754865,1009,-4.4375,2,279,0
2020-05-13 07:00:00,83.5424,9.5469,1008,-3.5625,2,279,0
2020-05-13 09:00:00,83.535533,9.368213,1009,-2.875,2,282,0
2020-05-13 11:00:00,83.52812,9.208961,1010,-2.125,2,279,0
2020-05-13 13:00:00,83.522773,9.056646,1011,-1.3125,2,288,0
2020-05-13 15:00:00,83.520893,8.906145,1013,-0.5625,2,278,0
2020-05-13 17:00:00,83.520493,8.808606,1015,-0.6875,2,282,0
2020-05-13 19:00:00,83.521666,8.754251,1017,-0.75,2,280,0
2020-05-13 21:00:00,83.52456,8.730666,1020,-0.5,2,281,0
2020-05-13 23:00:00,83.52912,8.684318,1022,-0.875,2,277,0
2020-05-14 01:00:00,83.533746,8.629206,1024,-1.0625,2,281,0
2020-05-14 03:00:00,83.53736,8.580736,1026,-0.75,2,283,0
2020-05-14 05:00:00,83.54108,8.548893,1028,-0.125,2,276,0
2020-05-14 07:00:00,83.544373,8.522673,1029,0.0625,2,285,0
2020-05-14 09:00:00,83.54608,8.49377,1031,0.375,2,284,0
2020-05-14 11:00:00,83.54608,8.470776,1031,0.5625,2,286,0
2020-05-14 13:00:00,83.545013,8.461448,1032,1.3125,2,283,0
2020-05-14 15:00:00,83.54276,8.445281,1031,1.5625,2,287,0
2020-05-14 17:00:00,83.539066,8.41821,1031,0.25,2,282,0
2020-05-14 19:00:00,83.53556,8.376038,1030,-0.875,2,276,0
2020-05-14 21:00:00,83.53264,8.338316,1029,-1.375,2,281,0
2020-05-14 23:00:00,83.531213,8.282373,1028,-1.375,2,282,0
2020-05-15 01:00:00,83.53164,8.225258,1027,-1.3125,2,284,0
2020-05-15 03:00:00,83.533346,8.164961,1027,-1.25,2,282,0
2020-05-15 05:00:00,83.536306,8.097825,1027,0.5,2,282,0
2020-05-15 07:00:00,83.539426,8.035463,1027,0.5,2,287,0
2020-05-15 09:00:00,83.542226,7.978028,1027,1.0625,2,290,0
2020-05-15 11:00:00,83.544586,7.919573,1027,1.25,2,289,0
2020-05-15 13:00:00,83.546293,7.855801,1028,1.1875,2,288,0
2020-05-15 15:00:00,83.547786,7.793388,1028,0.875,2,283,0
2020-05-15 17:00:00,83.549053,7.748138,1028,0.1875,2,283,0
2020-05-15 19:00:00,83.549986,7.704266,1028,-0.5625,2,286,0
2020-05-15 21:00:00,83.550693,7.671686,1028,-1.25,2,285,0
2020-05-15 23:00:00,83.550733,7.660098,1028,-2.125,2,282,0
2020-05-16 01:00:00,83.550573,7.652005,1029,-2.4375,2,283,0
2020-05-16 03:00:00,83.550533,7.651005,1029,-1.625,2,284,0
2020-05-16 05:00:00,83.55052,7.650838,1029,-1.25,2,281,0
2020-05-16 07:00:00,83.55044,7.651035,1029,-0.3125,2,284,0
2020-05-16 09:00:00,83.550386,7.651113,1029,0.5625,2,286,0
2020-05-16 11:00:00,83.550133,7.65105,1029,0.625,2,287,0
2020-05-16 13:00:00,83.549546,7.650728,1030,0.25,2,286,0
2020-05-16 15:00:00,83.548586,7.64888,1030,-0.0625,2,287,0
2020-05-16 17:00:00,83.547413,7.647881,1030,-0.8125,2,284,0
2020-05-16 19:00:00,83.546413,7.649391,1030,-1.25,2,283,0
2020-05-16 21:00:00,83.545626,7.650435,1030,-2.625,2,283,0
2020-05-16 23:00:00,83.545066,7.649885,1029,-4.0,2,281,0
2020-05-17 01:00:00,83.544666,7.648815,1029,-4.125,2,278,0
2020-05-17 03:00:00,83.544053,7.64771,1028,-3.625,2,278,0
2020-05-17 05:00:00,83.54324,7.647146,1027,-3.1875,2,283,0
2020-05-17 07:00:00,83.542226,7.645695,1027,-2.1875,2,280,0
2020-05-17 09:00:00,83.54092,7.644271,1026,-1.125,2,288,0
2020-05-17 11:00:00,83.539453,7.640308,1026,-0.9375,2,284,0
2020-05-17 13:00:00,83.537613,7.627778,1026,-0.9375,2,286,0
2020-05-17 15:00:00,83.535386,7.601828,1026,-1.3125,2,280,0
2020-05-17 17:00:00,83.53292,7.571478,1025,-2.125,2,275,0
2020-05-17 19:00:00,83.530533,7.546016,1025,-2.875,2,280,0
2020-05-17 21:00:00,83.528093,7.529561,1024,-2.6875,2,278,0
2020-05-17 23:00:00,83.525666,7.515401,1024,-2.75,2,284,0
2020-05-18 01:00:00,83.523093,7.500445,1023,-2.3125,2,284,0
2020-05-18 03:00:00,83.520266,7.484533,1023,-1.625,2,283,0
2020-05-18 05:00:00,83.517426,7.471956,1023,-1.3125,2,284,0
2020-05-18 07:00:00,83.5138,7.464021,1023,-0.5625,2,281,0
2020-05-18 09:00:00,83.509453,7.462435,1023,0.1875,2,287,0
2020-05-18 11:00:00,83.504666,7.465841,1022,0.4375,2,280,0
2020-05-18 13:00:00,83.499533,7.470266,1022,0.875,2,285,0
2020-05-18 15:00:00,83.49408,7.473155,1022,0.625,2,280,0
2020-05-18 17:00:00,83.488346,7.479026,1021,0.375,2,282,0
2020-05-18 19:00:00,83.48252,7.488455,1021,-0.5625,2,282,0
2020-05-18 21:00:00,83.476746,7.502925,1020,-1.1875,2,281,0
2020-05-18 23:00:00,83.471333,7.522088,1020,-2.5,2,281,0
2020-05-19 01:00:00,83.46664,7.543606,1020,-3.125,2,281,0
2020-05-19 03:00:00,83.462506,7.558803,1019,-3.0,2,280,0
2020-05-19 05:00:00,83.458266,7.573123,1019,-2.4375,2,281,0
2020-05-19 07:00:00,83.453893,7.590813,1019,-1.25,2,285,0
2020-05-19 09:00:00,83.449133,7.616143,1019,-1.125,2,286,0
2020-05-19 11:00:00,83.444413,7.646661,1019,-0.375,2,286,0
2020-05-19 13:00:00,83.439893,7.677685,1018,-0.3125,2,289,0
2020-05-19 15:00:00,83.435826,7.705908,1018,-0.4375,3,277,0
2020-05-19 17:00:00,83.43192,7.731416,1018,-0.9375,2,286,0
2020-05-19 19:00:00,83.42844,7.75796,1019,-1.75,2,283,0
2020-05-19 21:00:00,83.425533,7.789701,1019,-2.75,2,285,0
2020-05-19 23:00:00,83.4236,7.825515,1019,-3.6875,2,275,0
2020-05-20 01:00:00,83.42264,7.858955,1019,-4.5,2,280,0
2020-05-20 03:00:00,83.423026,7.880513,1019,-3.4375,2,281,0
2020-05-20 05:00:00,83.424266,7.887588,1020,-2.625,2,278,0
2020-05-20 07:00:00,83.42536,7.885301,1020,-1.4375,2,283,0
2020-05-20 09:00:00,83.425866,7.887221,1020,-0.125,2,282,0
2020-05-20 11:00:00,83.425653,7.903155,1020,1.1875,2,285,0
2020-05-20 13:00:00,83.425653,7.932376,1020,1.375,2,286,0
2020-05-20 15:00:00,83.426866,7.972665,1020,0.6875,2,284,0
2020-05-20 17:00:00,83.428626,8.020041,1020,0.125,2,284,0
2020-05-20 19:00:00,83.43056,8.0623,1021,-0.9375,2,289,0
2020-05-20 21:00:00,83.43284,8.096331,1021,-1.875,2,282,0
2020-05-20 23:00:00,83.434466,8.111133,1021,-1.75,2,280,0
2020-05-21 01:00:00,83.436746,8.132908,1021,-1.75,2,282,0
2020-05-21 03:00:00,83.4404,8.158325,1021,-1.5625,2,279,0
2020-05-21 05:00:00,83.4444,8.17675,1021,-0.4375,2,288,0
2020-05-21 07:00:00,83.447906,8.187975,1021,0.1875,2,280,0
2020-05-21 09:00:00,83.451133,8.194261,1021,1.5,2,288,0
2020-05-21 11:00:00,83.455173,8.197541,1021,2.1875,2,289,0
2020-05-21 13:00:00,83.459906,8.202633,1021,2.4375,2,287,0
2020-05-21 15:00:00,83.46488,8.20312,1020,1.5625,2,284,0
2020-05-21 17:00:00,83.470213,8.192795,1020,0.375,2,289,0
2020-05-21 19:00:00,83.474866,8.180163,1020,-0.875,2,288,0
2020-05-21 21:00:00,83.478466,8.162685,1020,-1.25,2,286,0
2020-05-21 23:00:00,83.481653,8.150831,1020,-2.125,2,285,0
2020-05-22 01:00:00,83.484733,8.148085,1019,-2.625,2,285,0
2020-05-22 03:00:00,83.487293,8.146635,1019,-2.75,2,279,0
2020-05-22 05:00:00,83.488746,8.138008,1018,-2.375,2,285,0
2020-05-22 07:00:00,83.489066,8.11705,1018,-1.1875,2,281,0
2020-05-22 09:00:00,83.48852,8.087093,1018,0.0625,3,287,0
2020-05-22 11:00:00,83.488026,8.060835,1018,1.0,2,288,0
2020-05-22 13:00:00,83.48748,8.044151,1018,1.125,2,287,0
2020-05-22 15:00:00,83.486666,8.038056,1018,2.1875,2,293,0
2020-05-22 17:00:00,83.485706,8.034823,1018,1.0,2,287,0
2020-05-22 19:00:00,83.484053,8.01903,1018,0.0625,2,286,0
2020-05-22 21:00:00,83.482133,7.994723,1019,-0.0625,2,284,0
2020-05-22 23:00:00,83.480653,7.974575,1019,-1.0625,2,284,0
2020-05-23 01:00:00,83.479453,7.961936,1019,-1.4375,2,282,0
2020-05-23 03:00:00,83.478386,7.948456,1019,-1.4375,2,286,0
2020-05-23 05:00:00,83.476706,7.929068,1018,-0.875,2,282,0
2020-05-23 07:00:00,83.47456,7.908456,1018,-0.25,2,286,0
2020-05-23 09:00:00,83.472106,7.889396,1018,0.8125,2,284,0
2020-05-23 11:00:00,83.4694,7.87462,1019,1.4375,2,290,0
2020-05-23 13:00:00,83.46704,7.864858,1019,2.0,2,288,0
2020-05-23 15:00:00,83.466066,7.850473,1019,2.625,2,289,0
2020-05-23 17:00:00,83.46568,7.832371,1019,2.625,2,288,0
2020-05-23 19:00:00,83.465506,7.808125,1020,1.5625,2,294,0
2020-05-23 21:00:00,83.465026,7.78355,1020,0.375,2,288,0
2020-05-23 23:00:00,83.464813,7.759295,1020,-0.3125,2,284,0
2020-05-24 01:00:00,83.464973,7.741048,1021,-0.6875,2,284,0
2020-05-24 03:00:00,83.465706,7.731316,1021,-0.75,2,284,0
2020-05-24 05:00:00,83.465933,7.71511,1021,-0.5625,2,290,0
2020-05-24 07:00:00,83.464986,7.689675,1021,-0.4375,2,286,0
2020-05-24 09:00:00,83.462853,7.660438,1022,-0.25,2,284,0
2020-05-24 11:00:00,83.4604,7.63475,1022,-0.0625,2,282,0
2020-05-24 13:00:00,83.458613,7.612658,1022,0.125,2,285,0
2020-05-24 15:00:00,83.457653,7.58907,1022,-0.375,2,292,0
2020-05-24 17:00:00,83.457253,7.561148,1022,-0.875,2,287,0
2020-05-24 19:00:00,83.45708,7.529253,1022,-1.5625,2,286,0
2020-05-24 21:00:00,83.45688,7.494323,1022,-2.25,2,282,0
2020-05-24 23:00:00,83.457026,7.46152,1021,-3.0625,2,282,0
2020-05-25 01:00:00,83.45812,7.434283,1021,-3.3125,2,279,0
2020-05-25 03:00:00,83.46032,7.410145,1020,-2.6875,2,285,0
2020-05-25 05:00:00,83.46332,7.387883,1019,-2.25,2,278,0
2020-05-25 07:00:00,83.466146,7.364533,1019,-1.125,2,280,0
2020-05-25 09:00:00,83.468333,7.340635,1018,-0.5,2,284,0
2020-05-25 11:00:00,83.47028,7.322083,1017,0.375,2,279,0
2020-05-25 13:00:00,83.473293,7.313026,1016,0.9375,2,287,0
2020-05-25 15:00:00,83.477506,7.313981,1015,1.625,2,286,0
2020-05-25 17:00:00,83.48296,7.316833,1015,1.4375,2,282,0
2020-05-25 19:00:00,83.488106,7.317053,1014,0.875,2,285,0
2020-05-25 21:00:00,83.492986,7.307098,1014,0.6875,2,283,0
2020-05-25 23:00:00,83.498,7.292966,1013,0.4375,2,274,0
2020-05-26 01:00:00,83.50356,7.286991,1012,0.4375,2,278,0
2020-05-26 03:00:00,83.509066,7.293218,1011,0.5,2,287,0
2020-05-26 05:00:00,83.514133,7.306206,1011,0.4375,2,286,0
2020-05-26 07:00:00,83.518386,7.318288,1011,1.375,2,281,0
2020-05-26 09:00:00,83.521226,7.326941,1010,2.3125,2,286,0
2020-05-26 11:00:00,83.5234,7.332098,1010,2.6875,2,280,0
2020-05-26 13:00:00,83.525373,7.333063,1009,3.3125,2,288,0
2020-05-26 15:00:00,83.527706,7.328388,1008,2.875,2,285,0
2020-05-26 17:00:00,83.530026,7.316138,1006,2.625,2,286,0
2020-05-26 19:00:00,83.53268,7.291466,1006,1.5,2,287,0
2020-05-26 21:00:00,83.536413,7.254965,1005,1.125,2,288,0
2020-05-26 23:00:00,83.540493,7.215786,1005,0.875,2,283,0
2020-05-27 01:00:00,83.54564,7.194266,1005,1.5,2,286,0
2020-05-27 03:00:00,83.55112,7.192855,1005,1.875,2,286,0
2020-05-27 05:00:00,83.555533,7.179123,1005,2.1875,2,288,0
2020-05-27 07:00:00,83.56096,7.155038,1004,1.6875,2,292,0
2020-05-27 09:00:00,83.564506,7.133913,1004,2.0625,2,287,0
2020-05-27 11:00:00,83.566306,7.114601,1005,2.3125,2,291,0
2020-05-27 13:00:00,83.567253,7.100003,1005,2.3125,2,288,0
2020-05-27 15:00:00,83.567906,7.091886,1004,2.625,2,295,0
2020-05-27 17:00:00,83.568133,7.085208,1005,2.0,2,289,0
2020-05-27 19:00:00,83.56756,7.073498,1006,1.6875,2,289,0
2020-05-27 21:00:00,83.566493,7.055261,1006,2.0,2,284,0
2020-05-27 23:00:00,83.565026,7.033605,1007,1.3125,2,285,0
2020-05-28 01:00:00,83.563546,7.018416,1007,1.5,2,288,0
2020-05-28 03:00:00,83.56252,7.014318,1008,1.875,2,288,0
2020-05-28 05:00:00,83.561573,7.01568,1008,2.125,2,287,0
2020-05-28 07:00:00,83.560346,7.015003,1009,2.125,2,284,0
2020-05-28 09:00:00,83.55824,7.008175,1010,3.0,2,290,0
2020-05-28 11:00:00,83.555173,6.995176,1010,4.5,2,289,0
2020-05-28 13:00:00,83.55148,6.980956,1011,4.0625,2,289,0
2020-05-28 15:00:00,83.547906,6.969426,1011,4.4375,2,294,0
2020-05-28 17:00:00,83.544786,6.95405,1011,3.25,2,291,0
2020-05-28 19:00:00,83.5418,6.931848,1012,2.25,2,292,0
2020-05-28 21:00:00,83.538866,6.902291,1012,1.8125,2,281,0
2020-05-28 23:00:00,83.53548,6.872793,1013,1.1875,2,284,0
2020-05-29 01:00:00,83.532026,6.845953,1013,0.875,2,287,0
2020-05-29 03:00:00,83.52892,6.826445,1013,0.9375,2,287,0
2020-05-29 05:00:00,83.526013,6.810005,1014,1.3125,2,286,0
2020-05-29 07:00:00,83.523106,6.794681,1014,1.5625,2,288,0
2020-05-29 09:00:00,83.519813,6.782011,1015,2.625,2,288,0
2020-05-29 11:00:00,83.515973,6.768118,1015,3.625,2,290,0
2020-05-29 13:00:00,83.51152,6.755188,1016,4.3125,2,290,0
2020-05-29 15:00:00,83.50612,6.755111,1016,4.5,2,291,0
2020-05-29 17:00:00,83.501106,6.754133,1017,3.625,2,289,0
2020-05-29 19:00:00,83.49744,6.747271,1017,2.8125,2,290,0
2020-05-29 21:00:00,83.494546,6.734135,1017,2.5,2,289,0
2020-05-29 23:00:00,83.49188,6.718468,1018,1.9375,2,292,0
2020-05-30 01:00:00,83.489213,6.704198,1018,1.5,2,289,0
2020-05-30 03:00:00,83.48636,6.693878,1018,1.5625,2,291,0
2020-05-30 05:00:00,83.483386,6.689053,1018,1.5,2,282,0
2020-05-30 07:00:00,83.480466,6.690036,1019,2.3125,2,285,0
2020-05-30 09:00:00,83.477453,6.694011,1019,4.375,2,288,0
2020-05-30 11:00:00,83.47432,6.70059,1020,7.5625,2,296,0
2020-05-30 13:00:00,83.470666,6.708326,1020,8.9375,2,299,0
2020-05-30 15:00:00,83.46644,6.718528,1021,5.9375,2,294,0
2020-05-30 17:00:00,83.462933,6.736245,1021,4.4375,2,294,0
2020-05-30 19:00:00,83.46128,6.76367,1021,3.5625,2,291,0
2020-05-30 21:00:00,83.461653,6.789835,1021,2.4375,2,288,0
2020-05-30 23:00:00,83.463773,6.807966,1021,1.1875,2,283,0
2020-05-31 01:00:00,83.465933,6.822548,1021,0.6875,2,289,0
2020-05-31 03:00:00,83.466533,6.835583,1021,0.0,2,280,0
2020-05-31 05:00:00,83.466813,6.843306,1020,0.5625,2,288,0
2020-05-31 07:00:00,83.467906,6.851393,1020,1.3125,2,287,0
2020-05-31 09:00:00,83.469346,6.86401,1019,3.875,2,286,0
2020-05-31 11:00:00,83.4702,6.874473,1018,4.6875,2,292,0
2020-05-31 13:00:00,83.469453,6.873896,1018,5.9375,2,295,0
2020-05-31 15:00:00,83.46768,6.864568,1017,4.6875,2,297,0
2020-05-31 17:00:00,83.46568,6.850681,1016,4.125,2,289,0
2020-05-31 19:00:00,83.464013,6.832675,1016,3.0,2,291,0
2020-05-31 21:00:00,83.463066,6.816526,1015,2.0625,2,288,0
2020-05-31 23:00:00,83.462746,6.79703,1015,1.25,2,285,0
2020-06-01 01:00:00,83.461666,6.780498,1015,0.625,2,292,0
2020-06-01 03:00:00,83.45972,6.765815,1014,0.875,2,290,0
2020-06-01 05:00:00,83.457306,6.753935,1014,1.25,2,287,0
2020-06-01 07:00:00,83.4548,6.747653,1014,1.3125,2,283,0
2020-06-01 09:00:00,83.452426,6.745093,1014,1.375,2,289,0
2020-06-01 11:00:00,83.450026,6.74131,1014,2.125,2,285,0
2020-06-01 13:00:00,83.446853,6.73125,1014,1.5625,2,287,0
2020-06-01 15:00:00,83.442306,6.710716,1014,2.0625,2,284,0
2020-06-01 17:00:00,83.437333,6.682383,1013,2.3125,2,283,0
2020-06-01 19:00:00,83.432973,6.656251,1014,1.8125,2,281,0
2020-06-01 21:00:00,83.4298,6.639648,1013,1.875,2,286,0
2020-06-01 23:00:00,83.427426,6.627618,1013,1.0625,2,286,0
2020-06-02 01:00:00,83.42508,6.613991,1013,0.875,2,282,0
2020-06-02 03:00:00,83.421973,6.588316,1013,0.8125,2,288,0
2020-06-02 05:00:00,83.41764,6.557383,1013,0.75,2,290,0
2020-06-02 07:00:00,83.412706,6.529133,1013,0.8125,2,281,0
2020-06-02 09:00:00,83.40768,6.509948,1013,1.75,2,285,0
2020-06-02 11:00:00,83.402746,6.497808,1013,3.0625,2,295,0
2020-06-02 13:00:00,83.397373,6.483253,1012,3.1875,2,289,0
2020-06-02 15:00:00,83.391066,6.462903,1012,2.75,2,288,0
2020-06-02 17:00:00,83.384173,6.434443,1012,1.8125,2,290,0
2020-06-02 19:00:00,83.377293,6.401083,1013,0.25,2,282,0
2020-06-02 21:00:00,83.370946,6.366965,1013,-0.0625,2,285,0
2020-06-02 23:00:00,83.36484,6.333135,1013,-0.5625,2,283,0
2020-06-03 01:00:00,83.359,6.29652,1013,-1.4375,2,281,0
2020-06-03 03:00:00,83.352586,6.25324,1014,-1.0625,2,284,0
2020-06-03 05:00:00,83.344266,6.210296,1015,-0.375,2,280,0
2020-06-03 07:00:00,83.33496,6.168223,1015,0.5625,2,283,0
2020-06-03 09:00:00,83.325426,6.14591,1016,1.125,2,284,0
2020-06-03 11:00:00,83.31652,6.13527,1017,1.75,2,284,0
2020-06-03 13:00:00,83.307826,6.128825,1017,1.75,2,283,0
2020-06-03 15:00:00,83.298653,6.12206,1018,2.0625,2,289,0
2020-06-03 17:00:00,83.288746,6.114305,1018,1.9375,2,290,0
2020-06-03 19:00:00,83.278226,6.114935,1019,1.75,2,284,0
2020-06-03 21:00:00,83.268346,6.13061,1020,0.4375,2,292,0
2020-06-03 23:00:00,83.260666,6.15536,1020,0.3125,2,287,0
2020-06-04 01:00:00,83.254453,6.187165,1020,0.3125,2,287,0
2020-06-04 03:00:00,83.24796,6.224781,1020,0.6875,2,289,0
2020-06-04 05:00:00,83.239253,6.262973,1019,1.3125,2,290,0
2020-06-04 07:00:00,83.22848,6.29935,1020,2.0625,2,291,0
2020-06-04 09:00:00,83.215866,6.332753,1021,2.75,2,293,0
2020-06-04 11:00:00,83.202413,6.370316,1021,3.1875,2,294,0
2020-06-04 13:00:00,83.188693,6.411111,1022,2.875,2,293,0
2020-06-04 15:00:00,83.17576,6.44676,1023,2.9375,2,291,0
2020-06-04 17:00:00,83.164533,6.476503,1023,3.1875,2,293,0
2020-06-04 19:00:00,83.154506,6.511266,1024,2.375,2,289,0
2020-06-04 21:00:00,83.145653,6.550341,1024,1.3125,2,290,0
2020-06-04 23:00:00,83.13776,6.587981,1024,1.1875,2,296,0
2020-06-05 01:00:00,83.131173,6.622275,1025,0.8125,2,291,0
2020-06-05 03:00:00,83.124693,6.653135,1025,1.4375,2,289,0
2020-06-05 05:00:00,83.117253,6.681453,1025,1.5625,2,285,0
2020-06-05 07:00:00,83.108106,6.707656,1025,2.5,2,295,0
2020-06-05 09:00:00,83.09764,6.73711,1026,3.1875,2,292,0
2020-06-05 11:00:00,83.089466,6.777093,1026,4.0625,2,293,0
2020-06-05 13:00:00,83.083053,6.82847,1027,3.875,2,288,0
2020-06-05 15:00:00,83.077293,6.879526,1027,3.5625,2,292,0
2020-06-05 17:00:00,83.071946,6.920446,1026,3.0,2,293,0
2020-06-05 19:00:00,83.067946,6.949106,1026,2.25,2,287,0
2020-06-05 21:00:00,83.065146,6.979038,1026,1.6875,2,287,0
2020-06-05 23:00:00,83.06416,7.010291,1025,0.625,2,288,0
2020-06-06 01:00:00,83.06468,7.053653,1024,0.6875,2,289,0
2020-06-06 03:00:00,83.06588,7.106838,1023,0.8125,2,283,0
2020-06-06 05:00:00,83.0666,7.163323,1022,1.5,2,290,0
2020-06-06 07:00:00,83.065773,7.21675,1021,2.5,2,292,0
2020-06-06 09:00:00,83.064466,7.267158,1020,3.75,2,296,0
2020-06-06 11:00:00,83.063866,7.321965,1019,4.0625,2,292,0
2020-06-06 13:00:00,83.0644,7.38437,1019,4.0,2,289,0
2020-06-06 15:00:00,83.065253,7.447891,1018,3.875,2,290,0
2020-06-06 17:00:00,83.0662,7.502805,1018,3.3125,2,290,0
2020-06-06 19:00:00,83.06672,7.541503,1018,2.3125,2,287,0
2020-06-06 21:00:00,83.066786,7.56184,1018,1.5625,2,293,0
2020-06-06 23:00:00,83.067026,7.573455,1018,0.125,2,294,0
2020-06-07 01:00:00,83.067746,7.592651,1018,0.1875,2,291,0
2020-06-07 03:00:00,83.0682,7.614803,1017,1.75,2,295,0
2020-06-07 05:00:00,83.068266,7.629481,1017,2.75,2,290,0
2020-06-07 07:00:00,83.066986,7.630546,1017,5.0625,2,294,0
2020-06-07 09:00:00,83.063986,7.619625,1017,5.3125,2,289,0
2020-06-07 11:00:00,83.060853,7.60127,1016,4.5625,2,294,0
2020-06-07 13:00:00,83.057586,7.5843,1015,3.5,2,291,0
2020-06-07 15:00:00,83.05508,7.563703,1014,2.6875,2,289,0
2020-06-07 17:00:00,83.052786,7.536365,1013,1.9375,2,294,0
2020-06-07 19:00:00,83.050013,7.492825,1012,0.6875,2,285,0
2020-06-07 21:00:00,83.046506,7.434631,1010,0.25,2,287,0
2020-06-07 23:00:00,83.04248,7.36288,1009,-0.6875,2,292,0
2020-06-08 01:00:00,83.038613,7.298716,1007,-1.0625,2,289,0
2020-06-08 03:00:00,83.034786,7.233551,1005,-1.1875,2,285,0
2020-06-08 05:00:00,83.03164,7.164946,1002,-0.875,2,289,0
2020-06-08 07:00:00,83.028786,7.084758,1001,-0.4375,2,285,0
2020-06-08 09:00:00,83.0258,7.000555,1000,-0.125,2,285,0
2020-06-08 11:00:00,83.02208,6.920481,998,0.0625,2,289,0
2020-06-08 13:00:00,83.019093,6.8497,998,0.625,2,293,0
2020-06-08 15:00:00,83.01764,6.790693,998,1.0625,2,291,0
2020-06-08 17:00:00,83.016613,6.72876,998,0.9375,2,283,0
2020-06-08 19:00:00,83.014866,6.651903,998,0.625,2,287,0
2020-06-08 21:00:00,83.01276,6.56155,998,0.625,2,290,0
2020-06-08 23:00:00,83.010893,6.47587,1000,0.3125,2,285,0
2020-06-09 01:00:00,83.008533,6.410811,1000,0.5,2,288,0
2020-06-09 03:00:00,83.005333,6.368585,1001,0.75,2,289,0
2020-06-09 05:00:00,83.001746,6.339831,1003,1.1875,2,294,0
2020-06-09 07:00:00,82.997066,6.311131,1005,1.875,2,289,0
2020-06-09 09:00:00,82.990946,6.274935,1006,2.0,2,287,0
2020-06-09 11:00:00,82.983466,6.235351,1008,2.1875,2,288,0
2020-06-09 13:00:00,82.97536,6.198981,1009,2.9375,2,292,0
2020-06-09 15:00:00,82.96764,6.167626,1010,2.8125,2,287,0
2020-06-09 17:00:00,82.960746,6.135366,1012,2.4375,2,287,0
2020-06-09 19:00:00,82.954,6.098321,1013,2.8125,2,297,0
2020-06-09 21:00:00,82.94752,6.049033,1014,2.25,2,287,0
2020-06-09 23:00:00,82.941986,5.9991,1016,1.8125,2,287,0
2020-06-10 01:00:00,82.93692,5.966423,1017,2.125,2,287,0
2020-06-10 03:00:00,82.932453,5.950503,1017,2.8125,2,289,0
2020-06-10 05:00:00,82.9284,5.94197,1018,3.875,2,295,0
2020-06-10 07:00:00,82.924626,5.936898,1019,4.625,2,292,0
2020-06-10 09:00:00,82.92112,5.932483,1019,6.6875,2,295,0
2020-06-10 11:00:00,82.91776,5.93185,1019,8.0625,2,304,0
2020-06-10 13:00:00,82.91452,5.936473,1019,9.8125,3,310,0
2020-06-10 15:00:00,82.9118,5.94492,1019,8.125,3,304,0
2020-06-10 17:00:00,82.910226,5.960243,1018,5.625,2,299,0
2020-06-10 19:00:00,82.909706,5.97993,1017,5.0,2,299,0
2020-06-10 21:00:00,82.909493,6.001538,1017,3.75,2,293,0
